"year","ff205a","ff205b","ff209a","ff209b","ff213a","ff213b","ff220a","ff220b","ff251a","ff252a","ff252b","ff254a","ff254b","ff259a","ff259b"
937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04468755706942,NA
938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05179257476462,NA
939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07581323876017,NA
940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0227566933523,NA
941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.995582757361233,NA
942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.982935658842724,NA
943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05639456950548,NA
944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.961805054140369,NA
945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93886669345485,0.868842356459158
946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.970453419105284,0.88117504025391
947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.977668612127609,0.936330061748043
948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97261065452683,0.839414246791921
949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.977340245429371,0.882377868712019
950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.906068359831473,1.03485001094518
951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.987451849810647,1.02820496183489
952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.905897560270892,1.06063280112312
953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.987282522703873,1.2950115466473
954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.966503209217652,1.31527121516866
955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.914699837203115,1.15842078233238
