"year","ff201a","ff201b","ff212a","ff212b","ff220a","ff220b","ff251a","ff254a","ff254b","ff255a","ff255b","ff259a","ff259b"
945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93876639644044,0.867698515885718
946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.970366129241952,0.880087336022688
947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.977598430999741,0.935251713313577
948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.972559744845784,0.838517456734359
949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9773093187948,0.881509300939521
950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.906059556972654,1.03391907093454
951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.987465082610061,1.02736801616181
952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.905931673145828,1.0598612271377
953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.987344715948449,1.29418279355313
954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.966589568031601,1.31454595317662
955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.914806546655737,1.15788579859349
956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.957115729493282,1.18037713008976
957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06450079019344,1.12713367929402
958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02598494814048,1.15128629153835
959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04539677926961,1.01735709794288
960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04614954666423,0.738280339517527
961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.905689965374081,0.88170847750367
962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95290454643295,0.914680823331556
963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.993656753737201,0.966074068635964
964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03969351274139,0.99373695305184
965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.993691722153304,0.828635594612227
966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03959887977842,0.893323088648869
967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.972215606928195,0.728828864389225
968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.921182168997933,0.847801866196956
969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05490240856021,0.907438849516402
970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.975104587230034,0.967853673988653
971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.931965124539018,1.153044643054
972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.986957274310962,1.10007523005887
973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.986739628886697,0.983882314861362
974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.912996790282369,0.942058668941245
975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.916195221911815,1.00546140906076
976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95365331671071,0.909157630599597
977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03582857761529,1.0601537340529
978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01128036015696,0.993622457060749
979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95258045479233,0.866154641068264
980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01681212252523,0.930380169540585
981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0062598217139,0.909761796578234
982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05811975710221,1.04660833462157
983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04175173549932,1.02830547429431
984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.925883358911308,0.800235798865801
985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.932606797516104,0.685211226634354
986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.984955781919044,0.939554848231193
987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03058693806109,0.941255362282688
988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96532701741894,0.857232223530733
989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0450833453513,0.975947029378017
990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11743461535891,1.17585817167792
991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04776420593537,1.18026144987556
992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03121553342642,1.14975562107975
993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.957425392304535,0.847859903104004
994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03984186788941,1.15212112410195
995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.960478380993194,1.02681460724346
996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03156575967243,1.05626998232601
997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03727537100284,1.14874221307341
998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06020072627215,1.20573387484236
999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06735546547316,1.17243074221965
1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10833821265617,1.22746132858072
1001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0668241067984,1.11738677627872
1002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06172512716527,1.05394560367378
1003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03625478647614,1.04921263910944
1004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0285280031184,1.07843075331802
1005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.993431896206586,1.09114758526899
1006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999140230141047,1.00596235114892
1007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.973069797218229,1.02765223546032
1008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.997410693614797,1.04289321803999
1009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.950300904444486,1.02456272376851
1010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.987718158179417,1.02948517106916
1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98445170475784,0.834237773911973
1012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97650912626998,0.839434590463847
1013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01363090195888,0.894737772821294
1014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05277930013614,1.22903053825652
1015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04114690751826,1.00422003629498
1016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03929375248956,1.0419407402276
1017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.970088391542659,0.858032970732026
