"year","ff220a","ff220b","ff230a","ff230b","ff251a","ff256a","ff256b","ff259a","ff259b","ff263a","ff263b"
990,NA,NA,NA,NA,NA,NA,NA,1.11432995321827,1.16197713750841,NA,NA
991,NA,NA,NA,NA,NA,NA,NA,1.04481418643918,1.166079408483,NA,NA
992,NA,NA,NA,NA,NA,NA,NA,1.02827709489632,1.13701623283936,NA,NA
993,NA,NA,NA,NA,NA,NA,NA,0.954667842052835,0.848332252031008,NA,NA
994,NA,NA,NA,NA,NA,NA,NA,1.03681850089229,1.13913728015668,NA,NA
995,NA,NA,NA,NA,NA,NA,NA,0.957662743401795,1.01971609996067,NA,NA
996,NA,NA,NA,NA,NA,NA,NA,1.02852054236172,1.04777795489175,NA,NA
997,NA,NA,NA,NA,NA,NA,NA,1.03419559211318,1.13577778664089,NA,NA
998,NA,NA,NA,NA,NA,NA,NA,1.05703849192808,1.18986054916785,NA,NA
999,NA,NA,NA,NA,NA,NA,NA,1.06416116380388,1.15821461978806,NA,NA
1000,NA,NA,NA,NA,NA,NA,NA,1.10501403527895,1.21040435988058,NA,NA
1001,NA,NA,NA,NA,NA,NA,NA,1.06362125234193,1.10584218302893,NA,NA
1002,NA,NA,NA,NA,NA,NA,NA,1.05853814682542,1.04539796812401,NA,NA
1003,NA,NA,NA,NA,NA,NA,NA,1.03314844398901,1.04087455081653,NA,NA
1004,NA,NA,NA,NA,NA,NA,NA,1.02545255679373,1.06872183260212,NA,NA
1005,NA,NA,NA,NA,NA,NA,NA,0.990472295143139,1.0808350615784,NA,NA
1006,NA,NA,NA,NA,NA,NA,NA,0.996178009714343,0.999591187715029,NA,NA
1007,NA,NA,NA,NA,NA,NA,NA,0.970202177936972,1.02031274684428,NA,NA
1008,NA,NA,NA,NA,NA,NA,NA,0.994492424256515,1.0348710604684,NA,NA
1009,NA,NA,NA,NA,NA,NA,NA,0.947543701058214,1.01739656477037,NA,NA
1010,NA,NA,NA,NA,NA,NA,NA,0.984879760797573,1.02211895982488,NA,NA
1011,NA,NA,NA,NA,NA,NA,NA,0.981653139338703,0.835042514672776,NA,NA
1012,NA,NA,NA,NA,NA,NA,NA,0.973766434261868,0.840069627174111,NA,NA
1013,NA,NA,NA,NA,NA,NA,NA,1.01082167384065,0.893244271366471,NA,NA
1014,NA,NA,NA,NA,NA,NA,NA,1.04990400176004,1.21208408212274,NA,NA
1015,NA,NA,NA,NA,NA,NA,NA,1.03834850153361,0.998170832744408,NA,NA
1016,NA,NA,NA,NA,NA,NA,NA,1.03654847934755,1.03424127666904,NA,NA
1017,NA,NA,NA,NA,NA,NA,NA,0.967573723697141,0.858146015493291,NA,NA
1018,NA,NA,NA,NA,NA,NA,NA,1.04271431974306,1.17848232435703,NA,NA
1019,NA,NA,NA,NA,NA,NA,NA,1.06284431379764,1.1948604345061,NA,NA
1020,NA,NA,NA,NA,NA,NA,NA,1.05675555047426,1.26716137596671,NA,NA
1021,NA,NA,NA,NA,NA,NA,NA,0.987935190772699,1.00708528723274,NA,NA
1022,NA,NA,NA,NA,NA,NA,NA,0.940571806899596,0.888014226531801,NA,NA
1023,NA,NA,NA,NA,NA,NA,NA,1.02615397737484,1.03820989083506,NA,NA
1024,NA,NA,NA,NA,NA,NA,NA,1.071108628367,1.0519149847995,NA,NA
1025,NA,NA,NA,NA,NA,NA,NA,1.09358539666825,1.15610959490291,NA,NA
1026,NA,NA,NA,NA,NA,NA,NA,1.10255284993146,1.22932581938538,NA,NA
1027,NA,NA,NA,NA,NA,NA,NA,1.09178797817819,1.27087973982448,NA,NA
1028,NA,NA,NA,NA,NA,NA,NA,1.03945029049157,1.22364493064814,NA,NA
1029,NA,NA,NA,NA,NA,NA,NA,0.955577378763309,1.04422750609981,NA,NA
1030,NA,NA,NA,NA,NA,NA,NA,0.994464389197672,0.889620065643164,NA,NA
1031,NA,NA,NA,NA,NA,NA,NA,0.999397785167857,0.989264324953811,NA,NA
1032,NA,NA,NA,NA,NA,NA,NA,1.04518448734583,1.07678964035555,NA,NA
1033,NA,NA,NA,NA,NA,NA,NA,1.12165752994335,1.27521759626786,NA,NA
1034,NA,NA,NA,NA,NA,NA,NA,1.06910486844843,1.22027778345253,NA,NA
1035,NA,NA,NA,NA,NA,NA,NA,1.01414698286262,1.06368062871943,NA,NA
1036,NA,NA,NA,NA,NA,NA,NA,1.04717971846587,1.12264670488115,NA,NA
1037,NA,NA,NA,NA,NA,NA,NA,0.986067385449391,1.16135248634162,NA,NA
1038,NA,NA,NA,NA,NA,NA,NA,0.914135581223188,0.928877096306567,NA,NA
1039,NA,NA,NA,NA,NA,NA,NA,0.927340986868385,0.722460450698223,NA,NA
1040,NA,NA,NA,NA,NA,NA,NA,0.986013342393624,0.796655538108488,NA,NA
1041,NA,NA,NA,NA,NA,NA,NA,0.990601871643487,0.75642926433736,NA,NA
1042,NA,NA,NA,NA,NA,NA,NA,0.870409410552125,0.769326185084232,NA,NA
1043,NA,NA,NA,NA,NA,NA,NA,1.01886608734488,1.07655930683763,NA,NA
1044,NA,NA,NA,NA,NA,NA,NA,1.03628298685285,1.09025849749286,NA,NA
1045,NA,NA,NA,NA,NA,NA,NA,1.01762078750946,1.12267652811144,NA,NA
1046,NA,NA,NA,NA,NA,NA,NA,1.03050191920821,1.05215876366703,NA,NA
1047,NA,NA,NA,NA,NA,NA,NA,0.992650406310136,0.898445608197773,NA,NA
1048,NA,NA,NA,NA,NA,NA,NA,1.02690852139137,1.02084115712351,NA,NA
1049,NA,NA,NA,NA,NA,NA,NA,0.98074943826438,0.970294352640358,NA,NA
1050,NA,NA,NA,NA,NA,NA,NA,0.994755688294112,0.825097366889509,NA,NA
1051,NA,NA,NA,NA,NA,NA,NA,1.01418179293634,0.988230872150934,NA,NA
1052,NA,NA,NA,NA,NA,NA,NA,0.987504673827005,0.978546684699412,NA,NA
1053,NA,NA,NA,NA,NA,NA,NA,0.978017200752536,0.876390272156727,NA,NA
1054,NA,NA,NA,NA,NA,NA,NA,1.02113486692738,1.04391209451749,NA,NA
1055,NA,NA,NA,NA,NA,NA,NA,0.997260357872519,1.01260126626247,NA,NA
1056,NA,NA,NA,NA,NA,NA,NA,0.998968472072936,0.989167671583331,NA,NA
1057,NA,NA,NA,NA,NA,NA,NA,0.985041826998384,1.03764717364737,NA,NA
1058,NA,NA,NA,NA,NA,NA,NA,0.985167438780191,1.06097106745699,NA,NA
1059,NA,NA,NA,NA,NA,NA,NA,0.974300739770104,0.743163001859444,NA,NA
1060,NA,NA,NA,NA,NA,NA,NA,0.921261847089194,0.875978617451193,NA,NA
1061,NA,NA,NA,NA,NA,NA,NA,1.0371852017969,1.05378446227866,NA,NA
1062,NA,NA,NA,NA,NA,NA,NA,1.02558179775517,1.01893720764353,NA,NA
1063,NA,NA,NA,NA,NA,NA,NA,0.963540512932362,0.966975595668667,NA,NA
1064,NA,NA,NA,NA,NA,NA,NA,0.947741053146364,0.972254537350612,NA,NA
1065,NA,NA,NA,NA,NA,NA,NA,0.938063958712355,1.0459953644784,NA,NA
1066,NA,NA,NA,NA,NA,NA,NA,0.951608266059727,0.864845387899178,NA,NA
1067,NA,NA,NA,NA,NA,NA,NA,0.980913390521286,0.957009106796727,NA,NA
1068,NA,NA,NA,NA,NA,NA,NA,0.94076566112867,0.851941942185228,NA,NA
1069,NA,NA,NA,NA,NA,NA,NA,1.05279344105756,1.06213056351054,NA,NA
1070,NA,NA,NA,NA,NA,NA,NA,1.05628884424344,1.20864984860519,NA,NA
1071,NA,NA,NA,NA,NA,NA,NA,0.936788808066887,1.18964157375896,NA,NA
1072,NA,NA,NA,NA,NA,NA,NA,0.971893421264801,1.11900838152291,NA,NA
1073,NA,NA,NA,NA,NA,NA,NA,0.910387368966881,1.00767688756278,NA,NA
1074,NA,NA,NA,NA,NA,NA,NA,0.876195587061673,0.719061438423729,NA,NA
1075,NA,NA,NA,NA,NA,NA,NA,0.883393510685745,0.793309122416252,NA,NA
1076,NA,NA,NA,NA,NA,NA,NA,0.899210286082136,0.835763051631749,NA,NA
1077,NA,NA,NA,NA,NA,NA,NA,0.931644294289153,0.73231618250651,NA,NA
1078,NA,NA,NA,NA,NA,NA,NA,NA,0.766534468657023,NA,NA
1079,NA,NA,NA,NA,NA,NA,NA,NA,1.04667676853722,NA,NA
1080,NA,NA,NA,NA,NA,NA,NA,NA,0.909573384299587,NA,NA
1081,NA,NA,NA,NA,NA,NA,NA,NA,0.677216736105019,NA,NA
1082,NA,NA,NA,NA,NA,NA,NA,NA,0.810735191620621,NA,NA
1083,NA,NA,NA,NA,NA,NA,NA,NA,0.782883255852965,NA,NA
1084,NA,NA,NA,NA,NA,NA,NA,NA,1.06754899666583,NA,NA
1085,NA,NA,NA,NA,NA,NA,NA,NA,0.927248319136709,NA,NA
1086,NA,NA,NA,NA,NA,NA,NA,NA,1.02702150799025,NA,NA
1087,NA,NA,NA,NA,NA,NA,NA,NA,0.946739295586642,NA,NA
1088,NA,NA,NA,NA,NA,NA,NA,NA,0.823073171094222,NA,NA
1089,NA,NA,NA,NA,NA,NA,NA,NA,0.814233460966996,NA,NA
1090,NA,NA,NA,NA,NA,NA,NA,NA,0.815610771314531,NA,NA
1091,NA,NA,NA,NA,NA,NA,NA,NA,0.789244765066688,NA,NA
1092,NA,NA,NA,NA,NA,NA,NA,NA,0.94127253634302,NA,NA
1093,NA,NA,NA,NA,NA,NA,NA,NA,0.936309694990407,NA,NA
1094,NA,NA,NA,NA,NA,NA,NA,NA,0.95924392410389,NA,NA
1095,NA,NA,NA,NA,NA,NA,NA,NA,0.928296654315015,NA,NA
1096,NA,NA,NA,NA,NA,NA,NA,NA,1.00340839525016,NA,NA
1097,NA,NA,NA,NA,NA,NA,NA,NA,1.11658879256584,NA,NA
1098,NA,NA,NA,NA,NA,NA,NA,NA,0.988995534338553,NA,NA
1099,NA,NA,NA,NA,NA,NA,NA,NA,1.06203233950284,NA,NA
1100,NA,NA,NA,NA,NA,NA,NA,NA,1.11468230010243,NA,NA
1101,NA,NA,NA,NA,NA,NA,NA,NA,1.14712273235361,NA,NA
1102,NA,NA,NA,NA,NA,NA,NA,NA,1.03736977921692,NA,NA
1103,NA,NA,NA,NA,NA,NA,NA,NA,1.005109765806,NA,NA
1104,NA,NA,NA,NA,NA,NA,NA,NA,1.1160476486187,NA,NA
1105,NA,NA,NA,NA,NA,NA,NA,NA,1.06617912291585,NA,NA
1106,NA,NA,NA,NA,NA,NA,NA,NA,0.914953207301128,NA,NA
1107,NA,NA,NA,NA,NA,NA,NA,NA,1.02094221429775,NA,NA
1108,NA,NA,NA,NA,NA,NA,NA,NA,1.0900043014262,NA,NA
1109,NA,NA,NA,NA,NA,NA,NA,NA,1.16155531715963,NA,NA
1110,NA,NA,NA,NA,NA,NA,NA,NA,0.81137122001328,NA,NA
1111,NA,NA,NA,NA,NA,NA,NA,NA,1.03668604119633,NA,NA
1112,NA,NA,NA,NA,NA,NA,NA,NA,1.18398613378828,NA,NA
1113,NA,NA,NA,NA,NA,NA,NA,NA,1.22092608085714,NA,NA
1114,NA,NA,NA,NA,NA,NA,NA,NA,1.20955698692231,NA,NA
1115,NA,NA,NA,NA,NA,NA,NA,NA,0.989713561101569,NA,NA
1116,NA,NA,NA,NA,NA,NA,NA,NA,1.02534719373479,NA,NA
1117,NA,NA,NA,NA,NA,NA,NA,NA,1.16095542170272,NA,NA
1118,NA,NA,NA,NA,NA,NA,NA,NA,1.11208259012896,NA,NA
1119,NA,NA,NA,NA,NA,NA,NA,NA,0.95064721111414,NA,NA
1120,NA,NA,NA,NA,NA,NA,NA,NA,0.94298040721952,NA,NA
1121,NA,NA,NA,NA,NA,NA,NA,NA,0.899925780053027,NA,NA
1122,NA,NA,NA,NA,NA,NA,NA,NA,1.06721163998021,NA,NA
